"region";"næring (SN2007)";"organisasjonsform";"kvartal";"statistikkvariabel";"07165: Konkurser, etter region, næring (SN2007), organisasjonsform, kvartal og statistikkvariabel"
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2009K2";"Konkurser";37
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2009K3";"Konkurser";36
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2009K4";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2010K1";"Konkurser";36
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2010K2";"Konkurser";30
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2010K3";"Konkurser";21
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2010K4";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2011K1";"Konkurser";35
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2011K2";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2011K3";"Konkurser";26
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2011K4";"Konkurser";29
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2012K1";"Konkurser";27
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2012K2";"Konkurser";26
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2012K3";"Konkurser";36
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2012K4";"Konkurser";45
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2013K1";"Konkurser";41
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2013K2";"Konkurser";44
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2013K3";"Konkurser";35
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2013K4";"Konkurser";44
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2014K1";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2014K2";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2014K3";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2014K4";"Konkurser";43
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2015K1";"Konkurser";51
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2015K2";"Konkurser";61
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2015K3";"Konkurser";27
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2015K4";"Konkurser";37
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2016K1";"Konkurser";42
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2016K2";"Konkurser";39
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2016K3";"Konkurser";35
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2016K4";"Konkurser";43
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2017K1";"Konkurser";37
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2017K2";"Konkurser";48
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2017K3";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2017K4";"Konkurser";53
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2018K1";"Konkurser";48
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2018K2";"Konkurser";55
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2018K3";"Konkurser";38
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2018K4";"Konkurser";56
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2019K1";"Konkurser";59
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2019K2";"Konkurser";55
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2019K3";"Konkurser";36
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2019K4";"Konkurser";53
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2020K1";"Konkurser";42
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2020K2";"Konkurser";27
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2020K3";"Konkurser";26
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2020K4";"Konkurser";49
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2021K1";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2021K2";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2021K3";"Konkurser";25
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2021K4";"Konkurser";29
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2022K1";"Konkurser";27
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2022K2";"Konkurser";22
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2022K3";"Konkurser";35
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2022K4";"Konkurser";31
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2023K1";"Konkurser";47
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2023K2";"Konkurser";34
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2023K3";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2023K4";"Konkurser";30
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2024K1";"Konkurser";40
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2024K2";"Konkurser";34
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2024K3";"Konkurser";32
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2024K4";"Konkurser";60
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2025K1";"Konkurser";33
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"99 I alt";"2025K2";"Konkurser";37
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2006K1";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2006K2";"Konkurser";4
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2006K3";"Konkurser";0
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2006K4";"Konkurser";5
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2007K1";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2007K2";"Konkurser";7
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2007K3";"Konkurser";5
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2007K4";"Konkurser";2
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2008K1";"Konkurser";5
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2008K2";"Konkurser";7
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2008K3";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2008K4";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2009K1";"Konkurser";7
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2009K2";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2009K3";"Konkurser";9
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2009K4";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2010K1";"Konkurser";7
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2010K2";"Konkurser";9
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2010K3";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2010K4";"Konkurser";9
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2011K1";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2011K2";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2011K3";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2011K4";"Konkurser";10
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2012K1";"Konkurser";11
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2012K2";"Konkurser";8
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2012K3";"Konkurser";12
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2012K4";"Konkurser";6
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2013K1";"Konkurser";10
"0 Hele landet";"45 Handel med og reparasjon av motorvogner";"85 Enkeltpersonforetak inkl. personlige konkurser";"2013K2";"Konkurser";11
